ID,pace,shooting,passing,dribbling,defending,physic
139443,65,58,60,63,64,65
140420,,,,,,
142333,,,,,,
150894,40,50,62,51,60,68
151225,31,33,52,50,62,63
152116,36,66,52,56,27,65
152483,69,24,37,44,64,71
152501,68,54,61,62,58,70
152505,61,35,53,55,63,71
152690,,,,,,
152735,45,54,56,54,62,79
155266,76,63,62,71,58,51
155352,57,64,67,62,44,52
155517,67,63,65,65,45,66
155567,72,55,60,64,59,66
156017,61,45,51,53,66,73
156438,,,,,,
156704,61,58,66,62,51,67
157590,33,28,38,30,62,69
157734,,,,,,
157888,,,,,,
158282,66,47,60,59,63,73
159366,62,60,69,66,50,46
161776,,,,,,
162144,58,59,64,63,54,64
163049,80,61,54,64,29,72
163570,49,63,64,59,65,66
163766,58,34,43,47,62,76
163856,69,62,51,63,31,73
164854,62,37,51,52,61,69
165496,65,50,60,60,65,63
165748,60,46,56,58,61,76
167919,79,59,60,66,55,68
167925,44,43,61,62,66,70
168583,54,64,52,58,30,80
168630,63,50,57,62,62,65
168633,63,54,59,59,61,70
169389,63,52,64,62,62,67
169415,,,,,,
169447,68,62,62,66,58,62
169591,70,42,57,60,62,72
169645,81,55,57,65,37,60
169933,67,57,59,60,60,75
170056,80,57,59,64,37,59
170309,55,62,50,57,35,69
171620,62,64,65,62,47,65
171881,70,62,51,58,43,85
171994,69,61,63,65,40,63
172265,67,53,60,60,64,78
172568,63,61,62,60,57,74
172786,69,53,64,64,43,63
172872,61,50,62,66,58,64
173349,82,59,59,65,24,41
175316,64,46,59,66,63,66
176384,,,,,,
176922,,,,,,
177270,56,49,61,64,61,71
177313,73,65,49,58,27,67
177414,46,65,53,53,34,84
177645,33,42,48,41,61,77
177672,,,,,,
177679,74,46,61,65,60,59
178164,56,34,51,45,62,69
179778,59,61,62,63,62,64
179930,75,60,60,63,45,59
180284,75,63,64,69,48,55
180351,64,64,60,65,27,65
180440,55,47,51,57,61,65
180894,67,61,60,65,35,66
181377,66,61,61,67,38,57
181452,,,,,,
181521,65,60,64,64,51,65
181845,65,53,63,62,61,67
181848,44,60,62,62,62,66
181964,39,47,57,61,68,60
182003,,,,,,
182206,,,,,,
182360,40,58,58,57,64,64
182374,56,61,69,61,45,54
182398,60,55,59,62,62,65
182427,52,60,49,58,28,67
182802,62,61,71,68,41,53
182944,51,55,58,60,65,76
182949,52,44,56,55,63,80
183643,,,,,,
183780,51,30,40,36,63,73
183789,,,,,,
183945,88,61,55,62,35,72
183993,56,63,61,62,58,79
184175,77,59,59,68,60,56
184261,65,59,58,61,62,66
184300,74,62,50,65,28,64
184352,66,53,60,64,61,69
184543,58,54,61,62,62,66
184615,49,57,63,66,59,77
184630,,,,,,
184901,70,48,61,61,61,68
185118,,,,,,
186103,70,49,52,58,61,75
186228,44,64,64,64,44,60
186475,51,65,65,69,49,47
186488,,,,,,
186586,33,30,45,47,62,72
186590,58,61,59,63,57,75
186751,76,61,64,66,47,63
186753,64,52,57,63,64,63
186869,72,59,50,56,35,76
187035,64,57,57,62,62,66
187144,,,,,,
187275,,,,,,
187345,77,58,55,59,28,68
187455,56,63,66,64,58,65
187494,47,56,60,60,63,71
187619,,,,,,
187761,64,65,57,64,27,67
187796,69,67,47,56,37,73
187857,,,,,,
188167,42,26,47,43,62,70
188272,,,,,,
188346,46,38,50,48,63,68
188772,71,39,52,57,63,65
188789,77,61,54,71,26,58
188818,65,60,63,67,51,69
188872,78,42,55,63,60,73
188970,67,48,61,61,61,73
188978,51,36,53,51,58,80
189008,72,53,61,63,63,62
189159,49,37,34,41,63,72
189163,71,60,61,67,59,83
189718,,,,,,
189783,86,61,49,61,22,56
189792,87,60,55,64,34,64
189808,71,63,51,61,34,69
189955,,,,,,
189993,69,56,63,63,51,73
190169,,,,,,
190201,77,61,59,68,31,56
190239,77,60,49,64,31,71
190481,66,49,57,59,61,74
190504,68,55,58,65,63,78
190508,65,61,64,68,55,69
190518,81,61,53,66,41,71
190529,69,61,63,65,44,63
190556,89,62,54,64,28,63
190568,46,62,63,64,60,62
190682,59,51,64,65,57,68
190685,77,61,55,64,17,59
190822,,,,,,
191106,75,38,59,60,62,71
191153,,,,,,
191437,,,,,,
191730,77,49,63,65,57,65
191874,54,39,55,42,64,65
191915,62,38,45,55,61,71
192020,83,54,62,69,53,67
192191,68,54,65,63,48,66
192316,,,,,,
192479,73,62,59,68,53,61
192566,70,58,58,66,45,64
192572,56,48,58,50,63,72
192738,40,35,51,42,64,69
193160,50,62,45,60,22,73
193268,78,51,59,66,50,63
193357,67,47,56,62,59,68
193411,,,,,,
193701,71,61,56,61,37,68
193754,67,38,52,56,67,69
193758,71,61,57,64,40,78
193804,78,36,55,62,61,74
193931,64,30,47,42,61,78
194431,71,46,61,60,60,71
194714,56,63,47,56,37,75
194999,89,52,60,67,43,63
195481,71,62,54,61,31,67
196316,,,,,,
196353,66,39,61,61,59,65
196910,64,66,43,55,25,68
197079,61,31,48,36,61,75
197164,58,56,65,67,46,51
197527,71,52,61,63,63,71
197831,68,49,60,64,60,65
197907,71,61,50,62,35,57
197928,,,,,,
197930,90,55,55,63,33,65
197945,68,61,48,59,32,80
197990,67,53,65,62,57,58
198011,48,63,40,58,36,78
198034,75,46,52,50,62,71
198073,51,39,38,42,65,68
198153,70,56,61,65,52,69
198497,50,22,49,43,63,73
198604,66,59,63,65,61,70
198622,74,62,61,66,43,70
198692,65,60,65,64,50,64
198841,58,30,42,55,62,70
199014,68,63,50,61,27,66
199231,83,52,57,61,58,68
199285,69,63,63,63,48,70
199421,72,64,61,64,35,61
199475,69,56,63,66,54,56
199479,62,36,43,48,62,72
199491,77,28,49,60,59,61
199627,66,61,60,60,60,80
199684,69,29,44,52,62,69
199774,71,61,63,66,32,59
199780,68,63,52,62,38,71
199787,51,43,56,53,64,72
199812,,,,,,
199916,39,32,50,54,64,76
200086,75,59,58,62,46,68
200210,68,62,64,67,51,63
200525,,,,,,
200534,63,42,57,56,65,66
200633,58,29,47,54,62,72
200676,74,56,53,68,30,55
200681,64,35,53,36,62,74
200826,52,60,43,48,29,76
200871,52,29,59,36,62,69
200900,68,60,65,64,49,64
200955,,,,,,
201219,67,46,64,64,61,63
201357,74,60,59,64,54,67
201409,67,51,67,64,57,65
201467,31,29,43,33,63,68
201901,73,60,63,67,57,71
201921,73,64,50,63,30,58
201986,65,27,51,45,61,70
202193,73,62,61,63,47,65
202295,56,64,54,60,29,68
202321,59,59,53,58,42,63
202467,56,62,45,60,32,71
202551,50,56,55,56,63,73
202570,,,,,,
202659,85,61,53,67,31,54
202693,67,53,57,63,60,77
202728,63,38,54,56,63,71
202731,65,56,59,56,64,65
203095,74,52,58,61,62,69
203210,68,38,51,55,59,76
203237,,,,,,
203338,81,39,56,61,60,65
203440,,,,,,
203457,58,59,48,55,39,74
203649,42,48,61,62,60,68
203721,68,55,62,64,61,65
203845,72,42,58,65,62,59
203851,34,23,40,40,61,70
203862,66,27,48,50,63,67
203898,64,34,55,54,61,70
204006,79,55,61,64,40,58
204058,73,36,54,55,59,70
204152,74,43,57,55,64,72
204165,78,56,55,59,59,75
204175,69,40,50,59,62,72
204316,69,61,56,58,43,75
204348,58,47,66,67,53,63
204383,74,57,61,66,46,55
204420,72,48,58,61,63,65
204502,,,,,,
204635,68,34,56,59,62,70
204722,72,50,61,64,59,70
204773,,,,,,
204783,63,39,60,61,61,57
204785,61,60,47,63,44,76
204845,69,62,64,73,51,54
205015,78,48,53,60,60,62
205153,68,48,61,63,63,82
205485,75,39,54,62,62,62
205491,61,61,70,66,51,51
205554,,,,,,
205593,73,48,60,66,59,67
205961,59,51,60,65,60,66
205975,76,39,58,57,58,65
206142,52,42,57,57,62,75
206263,62,61,50,61,24,71
206313,68,46,60,61,64,74
206520,71,36,52,49,62,74
206554,80,35,51,61,60,67
206555,,,,,,
206558,80,59,59,64,46,63
206598,68,64,62,68,42,54
206629,76,63,60,65,57,74
206653,69,59,61,63,55,69
206656,77,56,64,59,58,68
207510,67,64,51,63,38,65
207563,87,61,54,64,31,68
207639,56,60,63,60,61,78
207646,73,39,55,59,60,73
207675,45,53,61,54,61,76
207824,62,62,48,61,35,62
207833,,,,,,
207836,69,58,62,63,54,62
207956,80,55,61,64,55,79
208066,35,22,45,56,63,67
208111,71,37,52,57,62,71
208122,74,36,55,62,63,66
208196,40,52,60,55,65,70
208246,63,33,52,58,64,74
208417,85,59,60,62,35,65
208477,52,24,36,33,62,71
208549,69,60,57,62,58,75
208764,,,,,,
208813,74,60,56,67,26,52
208852,77,57,58,66,48,68
208944,65,30,42,46,62,74
208992,72,38,55,62,58,76
209027,,,,,,
209071,71,46,59,58,59,76
209166,,,,,,
209193,,,,,,
209256,36,33,38,34,61,78
209364,75,44,58,63,61,62
209475,80,48,61,64,51,67
209493,68,28,39,36,64,68
209535,48,37,43,51,63,73
209565,67,41,55,60,60,72
209644,,,,,,
209675,80,34,49,54,62,72
209885,79,66,57,63,40,69
209954,72,57,66,69,48,63
210026,60,38,54,54,63,70
210123,66,56,60,60,62,68
210144,62,29,47,51,61,73
210158,82,49,60,69,50,59
210275,83,60,55,71,31,44
210367,60,39,56,59,60,72
210368,,,,,,
210428,,,,,,
210482,49,54,51,55,64,75
210490,72,58,62,67,35,56
210498,79,57,58,66,59,72
210502,,,,,,
210640,62,32,47,52,62,74
210711,,,,,,
210802,56,31,47,49,61,71
210804,40,32,43,47,62,75
210824,84,61,52,70,47,52
210840,77,61,58,69,25,60
210898,68,52,47,49,61,73
210939,66,46,56,60,62,70
211004,72,37,60,63,63,74
211053,,,,,,
211245,71,56,61,67,53,61
211536,71,53,62,65,48,71
211537,,,,,,
211893,71,41,55,59,61,74
211900,54,25,43,36,62,74
211928,60,50,62,60,64,69
211982,75,40,54,55,59,58
211991,75,51,50,56,61,75
212041,81,62,54,67,42,57
212170,78,58,59,66,59,56
212237,61,45,61,50,60,72
212338,67,52,58,64,60,72
212356,74,63,48,67,20,57
212398,71,64,56,65,26,51
212430,87,55,59,61,57,56
212468,48,45,54,50,62,69
212543,50,46,53,56,63,69
212628,63,39,56,58,64,61
212644,65,33,51,49,63,67
212682,70,50,59,63,61,68
212736,65,50,54,57,63,74
212938,71,43,42,49,62,71
212971,60,50,61,60,58,71
212976,56,64,61,67,43,65
212990,71,64,64,64,55,63
213014,89,41,51,63,60,67
213120,74,62,46,63,30,69
213204,76,49,60,70,41,56
213206,,,,,,
213307,77,63,58,64,39,45
213316,58,59,48,58,49,81
213334,76,57,58,67,40,64
213349,64,39,54,61,61,65
213369,82,62,52,66,33,64
213549,86,57,56,65,47,57
213626,,,,,,
213795,67,49,60,63,61,66
213815,85,60,46,64,34,71
213823,58,36,49,51,65,70
213845,77,64,46,67,24,54
213901,46,26,41,37,62,75
213969,75,57,59,64,31,66
213987,86,28,55,61,58,68
214013,82,44,54,64,60,67
214035,,,,,,
214041,,,,,,
214147,54,26,41,37,61,77
214172,68,37,50,61,62,58
214222,,,,,,
214285,79,39,49,53,60,66
214321,70,63,52,62,28,61
214345,52,26,39,36,64,69
214372,33,24,41,44,64,62
214571,,,,,,
214660,74,47,62,69,60,60
214682,43,29,44,54,64,69
214722,78,54,62,66,36,59
214777,64,63,49,63,25,64
214860,72,37,55,56,61,55
214906,67,30,48,53,65,75
214913,34,34,42,43,63,78
214923,76,56,55,68,58,74
215066,70,33,47,64,63,68
215170,45,65,44,60,33,69
215252,,,,,,
215338,75,57,65,63,55,68
215368,72,46,56,65,58,62
215410,71,33,49,52,62,68
215431,70,52,61,68,57,55
215434,75,58,57,67,33,42
215459,69,63,50,57,32,63
215495,59,61,56,58,58,76
215522,,,,,,
215604,65,56,57,62,64,68
215657,51,34,49,49,63,68
215684,88,62,52,71,35,60
216030,46,35,62,60,58,76
216134,75,36,54,67,57,70
216317,69,59,60,67,52,57
216322,81,61,54,65,26,56
216390,82,58,51,68,20,62
216478,,,,,,
216501,50,45,54,62,62,70
216730,64,43,39,38,63,74
216744,46,28,43,39,64,69
216746,62,39,54,54,63,77
216779,,,,,,
216979,59,66,48,56,33,72
217086,75,65,59,65,57,70
217140,81,55,56,66,28,59
217160,82,58,62,67,60,67
217502,,,,,,
217585,66,43,59,59,62,68
217803,71,48,63,62,59,76
218212,,,,,,
218740,67,45,57,62,58,72
218887,67,48,60,66,58,64
219259,80,54,61,66,43,64
219337,70,58,62,64,52,63
219413,77,26,46,51,64,67
219448,68,37,49,62,62,70
219551,64,42,54,56,62,70
219561,75,65,55,68,40,63
219577,62,30,41,40,65,65
219585,66,36,53,63,61,72
219661,72,43,54,55,63,69
219721,49,16,30,35,66,61
219785,76,38,56,63,60,66
219900,71,53,61,63,60,63
219956,73,30,46,50,65,65
219969,,,,,,
220023,60,38,49,53,64,67
220070,74,65,60,65,31,51
220123,69,31,39,45,61,73
220140,64,30,46,56,63,70
220197,62,51,58,62,61,72
220356,67,42,45,49,62,70
220421,75,58,58,65,41,54
220542,,,,,,
220637,70,35,58,56,60,68
220649,77,53,59,67,35,61
220650,86,64,54,66,32,64
220665,42,26,36,35,65,73
220676,62,39,43,41,63,71
220833,,,,,,
220894,75,62,58,64,33,65
221001,68,61,63,62,62,70
221302,91,43,56,63,56,67
221346,73,54,58,73,29,51
221355,86,60,55,67,37,59
221383,76,61,53,70,44,43
221397,56,59,66,66,58,45
221580,45,31,42,42,59,78
221622,43,24,41,48,61,76
221626,66,26,35,48,62,73
221651,75,59,63,65,34,59
221700,,,,,,
221710,48,25,39,41,65,68
221763,67,60,54,62,26,70
221856,58,58,62,64,56,67
221893,65,26,55,59,61,72
222078,83,61,50,69,32,58
222080,75,57,56,68,40,64
222246,77,23,43,49,62,69
222342,,,,,,
222382,72,57,61,68,58,50
222396,59,41,53,56,62,68
222405,75,48,60,63,60,67
222418,,,,,,
222435,63,38,52,55,63,71
222463,78,60,60,66,38,55
222485,,,,,,
222488,67,44,59,64,59,73
222514,,,,,,
222519,70,67,65,68,57,69
222583,73,45,57,62,62,70
222599,55,30,37,45,63,64
222838,77,55,62,69,57,60
222937,71,46,62,62,59,61
223069,63,34,38,37,62,81
223102,71,58,64,68,29,40
223186,62,60,61,63,61,57
223263,78,33,47,61,61,75
223429,77,56,61,66,44,58
223653,69,48,60,66,60,70
223672,67,49,62,65,56,64
223678,52,25,41,38,64,67
223721,69,37,56,59,61,70
223727,,,,,,
223752,65,44,45,43,61,74
223756,54,47,55,59,63,66
223850,81,60,54,69,39,62
223916,67,61,54,65,36,60
223923,,,,,,
223925,,,,,,
223933,55,63,44,60,34,67
223956,74,55,62,67,59,46
223962,69,43,50,58,64,74
224017,60,42,59,57,62,63
224046,67,28,34,49,65,67
224062,62,47,59,64,61,64
224090,80,58,58,67,32,52
224095,67,59,63,67,58,65
224129,82,37,50,60,59,62
224130,,,,,,
224165,81,59,58,63,28,61
224253,79,57,57,69,37,55
224270,71,63,39,61,22,66
224300,79,39,48,63,61,56
224301,63,66,53,65,29,69
224302,60,33,44,41,62,67
224308,67,64,60,70,23,49
224311,71,59,58,67,50,74
224375,56,61,67,69,49,62
224391,52,32,39,49,63,68
224415,83,54,56,68,31,43
224445,62,50,47,57,66,66
224460,69,29,46,54,63,67
224465,72,55,61,65,53,55
224483,73,57,61,63,51,64
224488,65,58,64,68,48,60
224661,65,45,57,63,61,68
224690,55,55,54,58,63,73
224770,86,60,53,67,22,51
224789,73,51,62,63,59,65
224822,68,28,51,55,64,65
224969,87,62,56,64,48,62
225036,63,63,54,58,29,69
225101,62,50,67,66,52,57
225146,66,44,55,59,60,78
225147,69,30,51,59,62,61
225191,66,28,44,49,62,73
225253,56,50,52,54,64,72
225327,59,26,37,43,62,70
225361,,,,,,
225389,76,38,55,61,60,63
225614,76,58,58,72,38,46
225668,87,61,45,64,36,57
225708,59,34,57,60,64,50
225720,69,50,59,63,58,72
225847,68,62,62,68,57,64
225936,77,36,51,63,59,58
225946,63,53,64,66,52,63
226116,53,34,43,44,62,76
226127,49,63,46,63,30,62
226174,75,37,51,60,63,67
226268,68,33,60,61,62,61
226300,,,,,,
226540,75,57,58,70,33,57
226543,54,27,31,37,67,67
226571,74,36,47,65,61,57
226576,82,65,62,65,37,62
226580,69,58,61,68,42,46
226609,83,60,46,62,25,69
226710,54,65,49,63,34,63
226716,81,56,58,66,47,57
226737,53,25,48,37,65,66
226759,51,29,39,39,62,77
226782,80,65,48,62,25,63
227164,60,38,49,57,63,69
227185,83,54,58,66,45,61
227412,75,37,56,63,60,74
227520,56,24,38,37,64,71
227612,65,58,62,66,55,64
227668,,,,,,
227686,80,66,51,67,21,51
227823,80,59,56,66,31,60
227835,66,47,64,71,48,46
227871,85,61,43,63,24,70
227900,75,38,54,61,61,66
227958,67,59,49,59,28,68
228094,85,40,53,66,59,65
228111,85,59,55,64,40,70
228145,73,59,60,66,37,62
228191,51,23,44,39,62,73
228211,81,64,60,66,27,53
228216,77,36,57,66,61,57
228238,63,35,47,47,63,66
228289,70,60,61,68,40,61
228357,73,54,57,72,44,57
228375,70,44,60,61,62,61
228457,62,63,48,59,28,67
228593,67,43,61,61,53,63
228609,76,60,60,66,30,46
228613,,,,,,
228616,,,,,,
228619,54,31,49,46,64,64
228624,54,24,37,44,64,66
228632,84,52,57,63,53,74
228638,70,60,64,64,54,51
228656,61,36,60,65,63,71
228690,85,66,54,67,30,63
228707,54,26,41,42,63,57
228780,52,43,63,62,59,55
228828,70,33,47,48,60,70
228894,84,49,53,66,25,50
228983,53,25,45,46,63,71
229052,,,,,,
229057,54,47,55,62,62,74
229107,70,40,57,59,61,65
229174,75,45,55,60,62,67
229194,75,49,55,66,61,56
229195,64,50,66,67,60,49
229251,78,54,58,64,64,76
229349,62,36,43,46,64,69
229401,61,43,62,63,62,64
229412,51,21,38,42,63,68
229441,69,56,60,66,51,61
229465,67,60,60,63,60,71
229491,72,35,54,55,60,71
229495,75,60,60,65,61,69
229516,83,57,58,69,30,48
229570,70,52,55,68,55,69
229599,81,47,56,59,64,52
229610,74,43,51,61,62,65
229646,64,34,43,48,63,78
229655,,,,,,
229657,81,40,52,64,59,69
229727,77,29,43,35,63,74
229733,38,20,38,32,62,80
229742,71,40,60,57,59,70
229743,68,63,59,60,60,71
229750,74,59,56,66,57,64
229843,79,50,57,65,44,58
229845,63,50,63,67,54,66
230044,68,54,64,64,53,68
230145,60,64,57,73,22,54
230236,48,45,55,41,68,58
230279,55,58,64,59,36,52
230290,52,64,44,57,27,75
230391,65,35,46,37,66,61
230403,44,32,44,31,67,68
230412,63,35,55,49,66,55
230416,42,33,35,36,68,65
230515,77,63,63,76,29,44
230523,59,68,53,67,27,55
230674,,,,,,
230684,72,55,49,64,63,71
230717,77,61,57,69,37,66
230809,70,46,58,62,60,71
230834,66,37,50,39,62,70
230860,74,59,64,68,65,71
230983,53,61,55,66,28,48
230995,61,61,57,60,62,85
231027,65,57,65,72,46,44
231050,70,62,53,69,29,51
231089,54,40,56,61,60,74
231109,58,54,59,65,62,66
231171,44,48,57,52,63,71
231227,65,48,61,68,61,61
231247,71,45,62,67,57,72
231307,82,52,49,62,64,68
231342,70,25,43,51,62,70
231498,55,31,50,54,58,82
231512,78,33,50,63,61,66
231540,61,29,44,50,62,71
231668,50,26,28,35,64,70
231701,83,58,56,66,32,63
231737,77,58,58,65,40,64
231754,76,63,44,62,24,60
231807,66,33,45,56,63,63
231864,89,53,55,69,25,48
231888,67,58,59,67,62,62
231931,37,26,35,30,66,73
232017,61,25,45,51,62,70
232107,,,,,,
232136,51,33,42,41,62,75
232174,61,61,41,54,57,70
232214,65,68,35,63,22,60
232330,56,39,42,50,61,66
232343,58,50,61,60,63,62
232360,83,60,57,68,34,58
232415,68,47,64,61,48,65
232419,66,51,63,69,59,63
232454,51,24,39,40,65,64
232456,65,23,46,51,63,73
232479,79,64,57,65,22,63
232576,59,35,52,48,62,72
232577,69,32,59,66,58,58
232602,47,39,41,44,63,69
232682,66,59,59,66,44,61
232731,57,59,64,67,37,64
232733,76,49,60,66,54,65
232754,86,61,48,66,36,73
232785,74,60,45,63,27,66
232852,67,56,61,62,63,70
232876,67,30,57,57,61,62
232901,64,52,60,63,57,64
232938,68,28,46,61,63,66
232952,72,49,52,62,58,61
232955,73,49,62,64,56,62
232963,90,58,53,71,30,65
233012,59,37,56,49,61,70
233056,62,30,40,44,63,69
233121,73,62,46,61,35,62
233173,78,55,61,64,52,62
233213,58,27,42,46,64,67
233216,55,61,49,62,32,66
233276,74,60,66,69,43,51
233369,71,55,63,67,57,60
233386,76,61,53,67,24,56
233403,60,54,64,65,38,58
233470,57,65,60,62,30,58
233506,85,50,51,69,23,56
233520,71,54,59,70,32,50
233568,71,60,53,66,45,58
233581,75,60,60,65,37,52
233639,56,37,55,56,60,78
233643,47,30,37,32,63,75
233711,57,50,58,55,64,66
233732,86,59,44,65,26,57
233841,79,26,44,49,62,67
233884,70,47,61,63,58,70
233892,67,60,42,63,25,66
233976,,,,,,
234007,64,68,61,66,31,55
234021,65,52,64,61,47,53
234024,74,55,57,68,33,49
234059,54,30,33,39,63,73
234148,77,63,49,64,30,61
234350,85,52,56,66,33,50
234387,47,31,37,40,63,75
234388,73,50,61,64,57,65
234464,61,62,47,64,26,62
234465,77,57,56,68,30,40
234502,66,41,54,59,62,70
234520,58,44,61,65,61,67
234525,71,60,61,71,35,52
234635,67,44,61,66,61,68
234646,,,,,,
234648,42,29,37,44,63,73
234653,66,51,63,63,55,63
234674,76,26,52,59,61,73
234704,57,40,39,51,63,71
234781,56,36,43,47,63,71
234787,81,58,56,70,30,55
234817,45,32,42,44,64,71
234904,67,25,49,45,64,68
234910,43,28,43,54,61,73
234927,81,55,60,68,58,61
235026,82,45,52,61,60,60
235095,62,47,53,61,60,67
235149,67,60,59,65,45,57
235156,51,37,46,50,64,61
235171,64,58,65,68,44,46
235213,,,,,,
235301,77,61,49,61,20,55
235334,70,60,59,67,32,53
235398,66,56,65,67,38,51
235432,67,37,51,47,66,62
235442,70,25,34,38,67,62
235496,72,52,59,63,54,64
235574,,,,,,
235627,68,46,54,59,61,81
235702,49,48,60,63,58,67
235838,76,56,57,68,32,58
235947,66,60,70,60,43,57
235961,63,55,58,65,58,66
236015,64,55,60,69,49,54
236143,56,31,53,40,70,60
236193,68,59,50,65,37,63
236268,74,29,50,62,62,54
236279,64,43,45,47,61,75
236308,59,29,53,58,65,62
236313,77,54,62,69,60,71
236341,62,64,48,64,28,62
236364,69,57,62,67,48,55
236403,68,44,54,58,60,72
236458,62,41,42,44,65,66
236462,72,37,50,63,63,69
236464,77,60,51,63,25,64
236535,80,50,61,64,58,71
236553,78,63,47,64,20,64
236573,46,30,43,38,65,63
236585,73,60,59,62,37,65
236695,58,23,38,38,64,66
236710,74,51,63,66,60,63
236727,61,51,61,61,62,54
236772,79,66,62,66,31,55
236837,69,67,53,69,36,49
236850,79,39,62,70,57,59
236937,71,63,61,61,61,66
236988,84,62,47,66,20,54
237000,84,34,56,64,60,65
237055,75,62,53,64,20,49
237079,67,43,57,62,59,68
237131,68,44,60,59,61,66
237139,65,41,63,60,59,61
237141,65,22,39,45,65,59
237160,73,33,47,52,63,60
237253,79,63,54,65,39,64
237351,48,34,41,41,62,72
237374,77,34,47,62,65,58
237397,61,39,48,37,62,76
237409,85,62,57,62,27,58
237498,70,59,59,70,25,39
237499,72,56,53,73,36,62
237623,77,30,49,57,63,63
237665,77,61,46,67,20,63
237679,64,63,48,62,25,53
237739,67,23,36,36,63,71
237754,62,23,33,41,64,72
237764,66,56,62,63,60,70
237848,66,57,62,68,48,58
238018,,,,,,
238065,77,53,59,68,21,55
238067,63,55,59,63,51,63
238089,74,38,59,66,62,58
238131,61,27,43,40,65,64
238210,68,63,44,60,24,65
238320,74,57,65,63,47,61
238344,65,66,51,53,36,62
238391,76,39,51,61,64,64
238559,34,28,30,29,63,78
238570,,,,,,
238591,68,26,48,49,62,74
238617,68,50,59,58,64,72
238627,76,65,46,60,22,57
238631,80,63,47,67,25,58
238633,57,64,40,60,25,64
238680,77,52,57,67,54,69
238717,67,28,47,53,63,68
238734,,,,,,
238743,66,63,48,59,23,64
238752,68,29,47,44,61,73
238831,83,51,56,69,47,57
238839,67,57,63,65,48,65
