ID,player_positions,age,dob,height_cm,weight_kg,league_id,league_name,club_team_id,club_position,nation_position,nation_jersey_number,player_tags,player_traits,gk,player_face_url
237407,CDM,18,2/8/2000,183,75,39,Major League Soccer,688,CDM,,,,,17,https://cdn.sofifa.net/players/237/407/19_120.png
237424,"CM, RW, LW",21,3/17/1997,180,68,53,La Liga,110062,SUB,,,,,16,https://cdn.sofifa.net/players/237/424/19_120.png
237429,CB,23,3/1/1995,183,77,349,J-League,112093,RCB,,,,,16,https://cdn.sofifa.net/players/237/429/19_120.png
237461,ST,24,2/26/1994,183,79,39,Major League Soccer,695,SUB,,,,,13,https://cdn.sofifa.net/players/237/461/19_120.png
237469,LB,21,6/23/1997,178,79,39,Major League Soccer,111144,LB,SUB,6,,Long Throw-in,15,https://cdn.sofifa.net/players/237/469/19_120.png
237508,GK,27,8/18/1990,195,87,308,Liga Portugal,1893,RES,,,,,66,https://cdn.sofifa.net/players/237/508/19_120.png
237513,"CF, LM",27,8/30/1990,185,77,56,Allsvenskan,710,RES,,,,"Avoids Using Weaker Foot, Flair, Outside Foot Shot, Technical Dribbler (AI)",13,https://cdn.sofifa.net/players/237/513/19_120.png
237540,"CAM, CM, CDM",23,2/4/1995,188,82,20,2. Bundesliga,110178,SUB,,,,,13,https://cdn.sofifa.net/players/237/540/19_120.png
237544,"ST, CF",21,2/3/1997,182,75,32,Serie B,199,RES,,,,,18,https://cdn.sofifa.net/players/237/544/19_120.png
237554,CDM,26,5/21/1992,186,80,4,Jupiler Pro League,232,SUB,,,,,17,https://cdn.sofifa.net/players/237/554/19_120.png
237560,"LM, RM, CAM",20,6/15/1998,177,65,4,Jupiler Pro League,232,LM,,,,,17,https://cdn.sofifa.net/players/237/560/19_120.png
237594,CB,21,7/15/1996,195,89,31,Serie A,112791,RES,,,,Power Header,15,https://cdn.sofifa.net/players/237/594/19_120.png
237646,RB,22,5/26/1996,183,76,336,Liga BetPlay,112578,RB,,,,,15,https://cdn.sofifa.net/players/237/646/19_120.png
237647,"CM, CDM, LM",21,7/5/1996,178,70,10,Eredivisie,1915,LDM,,,,,14,https://cdn.sofifa.net/players/237/647/19_120.png
237662,"RB, RW, LW",20,9/22/1997,177,70,39,Major League Soccer,111065,RB,,,,,13,https://cdn.sofifa.net/players/237/662/19_120.png
237780,"CAM, CM, LM",28,12/2/1989,186,80,349,J-League,101148,SUB,,,,,14,https://cdn.sofifa.net/players/237/780/19_120.png
237890,"CDM, CM",23,6/14/1995,174,64,341,Liga MX,110150,CM,,,,,18,https://cdn.sofifa.net/players/237/890/19_120.png
237973,"CAM, LM",20,3/18/1998,178,72,67,Premier League,315,SUB,,,,,15,https://cdn.sofifa.net/players/237/973/19_120.png
238015,"CAM, CM, RW, LW",28,4/18/1990,185,82,10,Eredivisie,100651,SUB,,,,,17,https://cdn.sofifa.net/players/238/015/19_120.png
238062,"CDM, CM",19,9/9/1998,178,70,13,Premier League,7,RES,,,,,18,https://cdn.sofifa.net/players/238/062/19_120.png
238084,"RW, LB",24,4/20/1994,184,77,83,K League 1,1475,LW,,,,,16,https://cdn.sofifa.net/players/238/084/19_120.png
238222,RB,20,1/31/1998,185,77,19,Bundesliga,38,SUB,,,,,13,https://cdn.sofifa.net/players/238/222/19_120.png
238370,CB,20,9/11/1997,189,85,80,Bundesliga,191,RCB,,,,,12,https://cdn.sofifa.net/players/238/370/19_120.png
238450,CB,24,1/25/1994,196,89,14,Championship,1797,SUB,,,#Strength,Power Header,18,https://cdn.sofifa.net/players/238/450/19_120.png
238489,GK,25,6/28/1993,186,82,20,2. Bundesliga,503,SUB,,,,Puncher,66,https://cdn.sofifa.net/players/238/489/19_120.png
238537,"LW, LM",25,4/11/1993,169,65,335,Primera Division,110977,LM,,,,Avoids Using Weaker Foot,13,https://cdn.sofifa.net/players/238/537/19_120.png
238557,CB,22,4/1/1996,188,81,2076,3. Liga,531,LCB,,,,,16,https://cdn.sofifa.net/players/238/557/19_120.png
238609,ST,24,4/1/1994,180,77,16,Ligue 1,1816,SUB,,,,,15,https://cdn.sofifa.net/players/238/609/19_120.png
238619,"CDM, CB",24,7/31/1993,183,83,20,2. Bundesliga,503,SUB,,,,,16,https://cdn.sofifa.net/players/238/619/19_120.png
238642,"ST, CAM",24,1/15/1994,186,83,20,2. Bundesliga,543,SUB,,,,,17,https://cdn.sofifa.net/players/238/642/19_120.png
238660,"RB, RM",24,5/30/1994,185,72,68,Super Lig,741,RB,,,#Speedster,,16,https://cdn.sofifa.net/players/238/660/19_120.png
238685,RB,30,3/16/1988,180,80,20,2. Bundesliga,576,SUB,,,,"Long Throw-in, Dives Into Tackles (AI), Early Crosser, Team Player",16,https://cdn.sofifa.net/players/238/685/19_120.png
238779,CB,22,6/4/1996,192,91,20,2. Bundesliga,110178,RES,,,#Strength,,15,https://cdn.sofifa.net/players/238/779/19_120.png
238873,ST,17,3/17/2001,188,80,16,Ligue 1,69,SUB,,,,,16,https://cdn.sofifa.net/players/238/873/19_120.png
238882,LM,23,12/3/1994,180,75,53,La Liga,100888,RES,,,,,18,https://cdn.sofifa.net/players/238/882/19_120.png
238942,CB,25,10/15/1992,193,88,66,Ekstraklasa,110745,LCB,SUB,5,,,16,https://cdn.sofifa.net/players/238/942/19_120.png
238970,"RM, RWB, RB",25,4/2/1993,179,68,20,2. Bundesliga,110588,RM,,,#Engine,,15,https://cdn.sofifa.net/players/238/970/19_120.png
238984,"LM, LW, RW, RM",25,5/1/1993,175,70,2076,3. Liga,487,SUB,,,,"Speed Dribbler (AI), Technical Dribbler (AI)",16,https://cdn.sofifa.net/players/238/984/19_120.png
239025,"ST, LW",19,3/11/1999,187,73,17,Ligue 2,68,SUB,,,,"Beat Offside Trap, Selfish, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",15,https://cdn.sofifa.net/players/239/025/19_120.png
239085,ST,17,7/21/2000,193,87,41,Eliteserien,417,ST,,,,"Finesse Shot, Speed Dribbler (AI), Target Forward",16,https://cdn.sofifa.net/players/239/085/19_120.png
239104,"CB, LB",25,10/21/1992,185,82,335,Primera Division,110977,LCB,,,,,15,https://cdn.sofifa.net/players/239/104/19_120.png
239250,"ST, LW",18,1/28/2000,182,76,53,La Liga,241,RES,,,,,14,https://cdn.sofifa.net/players/239/250/19_120.png
239301,"CB, LB",20,1/18/1998,175,70,353,Liga Profesional,111710,LCB,,,,,17,https://cdn.sofifa.net/players/239/301/19_120.png
239437,"LM, LB, LW",25,9/16/1992,178,70,347,Premier League,110929,LM,,,,,16,https://cdn.sofifa.net/players/239/437/19_120.png
239483,CDM,26,9/13/1991,189,85,308,Liga Portugal,112516,SUB,,,,,15,https://cdn.sofifa.net/players/239/483/19_120.png
239513,"LB, LM, ST",19,10/24/1998,191,78,14,Championship,1801,SUB,,,,,14,https://cdn.sofifa.net/players/239/513/19_120.png
239627,ST,24,5/5/1994,183,79,19,Bundesliga,171,SUB,,,,,16,https://cdn.sofifa.net/players/239/627/19_120.png
239671,"RM, LM",21,12/4/1996,184,77,54,La Liga 2,15019,LM,,,,"Beat Offside Trap, Technical Dribbler (AI)",16,https://cdn.sofifa.net/players/239/671/19_120.png
239696,"LM, RM",19,7/6/1998,172,65,2076,3. Liga,1832,RM,,,#Acrobat,,15,https://cdn.sofifa.net/players/239/696/19_120.png
239728,ST,23,12/8/1994,183,73,66,Ekstraklasa,420,RES,,,,Technical Dribbler (AI),17,https://cdn.sofifa.net/players/239/728/19_120.png
239747,ST,20,8/9/1997,188,87,19,Bundesliga,100409,SUB,SUB,21,,,13,https://cdn.sofifa.net/players/239/747/19_120.png
239763,"RM, LM",19,3/31/1999,174,69,4,Jupiler Pro League,673,SUB,,,,,14,https://cdn.sofifa.net/players/239/763/19_120.png
239768,"RB, RWB",25,2/2/1993,181,74,66,Ekstraklasa,110749,RB,,,,,17,https://cdn.sofifa.net/players/239/768/19_120.png
240023,"ST, CF",27,6/13/1991,185,73,80,Bundesliga,2045,SUB,,,,"Flair, Technical Dribbler (AI)",15,https://cdn.sofifa.net/players/240/023/19_120.png
240035,CAM,25,8/18/1992,187,84,319,Fortuna Liga,267,RES,,,,Avoids Using Weaker Foot,17,https://cdn.sofifa.net/players/240/035/19_120.png
240099,"RB, CM",19,8/5/1998,173,77,189,Super League,894,RB,,,,,16,https://cdn.sofifa.net/players/240/099/19_120.png
240114,CB,25,3/19/1993,190,90,308,Liga Portugal,1889,SUB,,,#Strength,,14,https://cdn.sofifa.net/players/240/114/19_120.png
240134,CM,29,9/27/1988,185,80,56,Allsvenskan,1596,LCM,,,,,16,https://cdn.sofifa.net/players/240/134/19_120.png
240196,CB,23,1/9/1995,181,86,39,Major League Soccer,689,SUB,,,,,17,https://cdn.sofifa.net/players/240/196/19_120.png
240206,LM,26,3/12/1992,175,74,41,Eliteserien,113459,LM,,,#Acrobat,Technical Dribbler (AI),16,https://cdn.sofifa.net/players/240/206/19_120.png
240243,"ST, RM, CF",19,5/27/1999,184,75,19,Bundesliga,112172,SUB,,,,,16,https://cdn.sofifa.net/players/240/243/19_120.png
240290,ST,25,4/22/1993,180,88,350,Pro League,112390,ST,,,#Strength,,17,https://cdn.sofifa.net/players/240/290/19_120.png
240320,"ST, RW, LW",24,10/20/1993,180,83,335,Primera Division,112709,SUB,,,,Target Forward,13,https://cdn.sofifa.net/players/240/320/19_120.png
240646,LM,22,9/9/1995,173,66,13,Premier League,1808,RES,,,,"Flair, Technical Dribbler (AI)",15,https://cdn.sofifa.net/players/240/646/19_120.png
240753,ST,18,2/16/2000,183,80,16,Ligue 1,66,SUB,,,,,14,https://cdn.sofifa.net/players/240/753/19_120.png
240916,"CDM, CB",20,10/8/1997,186,74,80,Bundesliga,254,RDM,,,,,16,https://cdn.sofifa.net/players/240/916/19_120.png
241011,"RM, LM, ST",26,12/15/1991,176,75,54,La Liga 2,1867,LS,,,,Speed Dribbler (AI),14,https://cdn.sofifa.net/players/241/011/19_120.png
241032,CM,23,1/30/1995,173,62,17,Ligue 2,64,LCM,,,,,17,https://cdn.sofifa.net/players/241/032/19_120.png
241130,ST,19,2/16/1999,176,78,16,Ligue 1,72,RES,,,,Backs Into Player,15,https://cdn.sofifa.net/players/241/130/19_120.png
241135,"LB, LM",23,8/5/1994,183,76,20,2. Bundesliga,10030,LB,,,,"Avoids Using Weaker Foot, Speed Dribbler (AI), Giant Throw-in",14,https://cdn.sofifa.net/players/241/135/19_120.png
241179,GK,20,3/21/1998,188,75,53,La Liga,461,RES,,,,,66,https://cdn.sofifa.net/players/241/179/19_120.png
241233,"RB, LB",20,1/11/1998,173,69,,,,,RB,6,,Early Crosser,16,https://cdn.sofifa.net/players/241/233/19_120.png
241261,"RM, CF, CAM",32,6/30/1986,175,70,2012,Super League,112977,RM,,,,,15,https://cdn.sofifa.net/players/241/261/19_120.png
241301,ST,21,11/5/1996,178,70,347,Premier League,110930,ST,,,,,15,https://cdn.sofifa.net/players/241/301/19_120.png
241362,LM,25,4/23/1993,182,70,,,,,LM,12,,,17,https://cdn.sofifa.net/players/241/362/19_120.png
241390,"CM, CAM",18,9/24/1999,184,74,68,Super Lig,326,SUB,,,,"Flair, Technical Dribbler (AI)",15,https://cdn.sofifa.net/players/241/390/19_120.png
241405,ST,33,5/4/1985,185,85,,,,,LS,17,,,16,https://cdn.sofifa.net/players/241/405/19_120.png
241489,"CM, CAM",19,10/25/1998,186,80,53,La Liga,448,RES,,,,,17,https://cdn.sofifa.net/players/241/489/19_120.png
241586,RW,21,12/16/1996,167,60,53,La Liga,448,RES,,,#Acrobat,,17,https://cdn.sofifa.net/players/241/586/19_120.png
241595,"ST, RM, RW",25,3/7/1993,181,85,16,Ligue 1,71,SUB,,,,,15,https://cdn.sofifa.net/players/241/595/19_120.png
241703,RM,21,3/7/1997,174,67,353,Liga Profesional,110580,SUB,,,,,15,https://cdn.sofifa.net/players/241/703/19_120.png
241976,GK,23,1/11/1995,185,78,308,Liga Portugal,1896,SUB,,,,Puncher,66,https://cdn.sofifa.net/players/241/976/19_120.png
241984,ST,26,12/28/1991,191,82,39,Major League Soccer,112134,SUB,,,,,15,https://cdn.sofifa.net/players/241/984/19_120.png
241994,"ST, CF, CAM, LM",23,9/9/1994,171,64,4,Jupiler Pro League,2013,SUB,,,,,15,https://cdn.sofifa.net/players/241/994/19_120.png
241999,CB,24,12/28/1993,192,88,32,Serie B,112026,RES,,,,,15,https://cdn.sofifa.net/players/241/999/19_120.png
242209,"CM, CB",25,12/2/1992,176,72,335,Primera Division,112535,RCM,,,,,16,https://cdn.sofifa.net/players/242/209/19_120.png
242269,"LB, LM",24,8/6/1993,183,75,32,Serie B,190,LB,,,,"Set Play Specialist, Takes Finesse Free Kicks",17,https://cdn.sofifa.net/players/242/269/19_120.png
242327,"CM, CAM",27,6/24/1991,170,70,347,Premier League,110930,SUB,,,,Playmaker (AI),14,https://cdn.sofifa.net/players/242/327/19_120.png
242341,ST,21,4/2/1997,188,71,10,Eredivisie,1906,SUB,,,,"Beat Offside Trap, Finesse Shot",15,https://cdn.sofifa.net/players/242/341/19_120.png
242342,CM,20,5/28/1998,173,72,353,Liga Profesional,110395,SUB,,,,,14,https://cdn.sofifa.net/players/242/342/19_120.png
242467,ST,27,1/28/1991,178,76,336,Liga BetPlay,112019,ST,,,,,17,https://cdn.sofifa.net/players/242/467/19_120.png
242651,"RM, CAM",25,2/12/1993,175,75,39,Major League Soccer,689,RES,,,,,16,https://cdn.sofifa.net/players/242/651/19_120.png
242663,CB,19,3/22/1999,188,88,4,Jupiler Pro League,229,CB,,,#Strength,Long Passer (AI),15,https://cdn.sofifa.net/players/242/663/19_120.png
242704,CDM,22,1/29/1996,185,75,39,Major League Soccer,111928,SUB,,,,,17,https://cdn.sofifa.net/players/242/704/19_120.png
242776,"LB, RB",23,5/31/1995,172,64,349,J-League,101147,LB,,,,,16,https://cdn.sofifa.net/players/242/776/19_120.png
242937,"LW, CAM, RW",21,9/30/1996,170,68,,,,,SUB,15,,"Flair, Speed Dribbler (AI)",16,https://cdn.sofifa.net/players/242/937/19_120.png
243300,"CAM, CM",27,5/20/1991,175,67,308,Liga Portugal,1891,SUB,,,,,17,https://cdn.sofifa.net/players/243/300/19_120.png
243304,GK,21,12/4/1996,188,82,53,La Liga,457,RES,,,,,66,https://cdn.sofifa.net/players/243/304/19_120.png
243591,"ST, LW",25,1/8/1993,183,75,308,Liga Portugal,1438,SUB,,,,,14,https://cdn.sofifa.net/players/243/591/19_120.png
243617,ST,27,2/9/1991,188,83,10,Eredivisie,635,ST,,,,Backs Into Player,14,https://cdn.sofifa.net/players/243/617/19_120.png
243641,LM,19,9/17/1998,184,78,4,Jupiler Pro League,229,RES,,,,Technical Dribbler (AI),15,https://cdn.sofifa.net/players/243/641/19_120.png
243716,"RW, LW",21,9/30/1996,181,70,10,Eredivisie,100634,SUB,,,,,14,https://cdn.sofifa.net/players/243/716/19_120.png
243834,"CAM, LM",18,7/2/1999,182,73,10,Eredivisie,1904,CAM,,,,"Flair, Long Passer (AI), Technical Dribbler (AI)",15,https://cdn.sofifa.net/players/243/834/19_120.png
243862,CM,22,7/4/1995,170,66,54,La Liga 2,244,LCM,,,,,17,https://cdn.sofifa.net/players/243/862/19_120.png
243907,CB,18,8/5/1999,182,74,16,Ligue 1,62,RES,,,,,15,https://cdn.sofifa.net/players/243/907/19_120.png
243944,CB,24,3/4/1994,185,77,54,La Liga 2,468,LCB,,,,,15,https://cdn.sofifa.net/players/243/944/19_120.png
243945,"CB, CDM",29,10/21/1988,185,80,54,La Liga 2,468,RCB,,,,,13,https://cdn.sofifa.net/players/243/945/19_120.png
243989,"CM, CDM, RM",26,8/10/1991,184,85,54,La Liga 2,469,SUB,,,,Backs Into Player,16,https://cdn.sofifa.net/players/243/989/19_120.png
244006,"CB, LB",23,2/5/1995,188,79,308,Liga Portugal,1893,LCB,,,,Dives Into Tackles (AI),17,https://cdn.sofifa.net/players/244/006/19_120.png
244017,GK,31,7/8/1986,193,90,350,Pro League,113222,GK,,,,,66,https://cdn.sofifa.net/players/244/017/19_120.png
244215,CB,19,6/17/1999,190,83,308,Liga Portugal,1891,RCB,,,,Power Free-Kick,17,https://cdn.sofifa.net/players/244/215/19_120.png
244266,"LW, ST",21,7/22/1996,181,73,317,1. HNL,211,RES,,,,,16,https://cdn.sofifa.net/players/244/266/19_120.png
244271,CDM,21,10/9/1996,184,75,317,1. HNL,211,SUB,,,,Avoids Using Weaker Foot,16,https://cdn.sofifa.net/players/244/271/19_120.png
244274,GK,20,1/12/1998,194,91,31,Serie A,192,RES,,,,,66,https://cdn.sofifa.net/players/244/274/19_120.png
244287,"LM, LW",19,7/2/1998,183,73,63,Super League,280,SUB,,,,,18,https://cdn.sofifa.net/players/244/287/19_120.png
244344,RB,21,8/24/1996,181,70,63,Super League,280,RES,,,,,16,https://cdn.sofifa.net/players/244/344/19_120.png
244345,"ST, RW",23,9/16/1994,179,73,63,Super League,280,RES,,,,,15,https://cdn.sofifa.net/players/244/345/19_120.png
244485,"RW, LW",21,12/1/1996,176,62,308,Liga Portugal,665,SUB,,,,,16,https://cdn.sofifa.net/players/244/485/19_120.png
244605,"LM, RM, ST",23,11/5/1994,184,80,63,Super League,278,SUB,,,,,15,https://cdn.sofifa.net/players/244/605/19_120.png
244622,"ST, LM, CAM",20,5/25/1998,178,65,53,La Liga,452,RES,,,,,16,https://cdn.sofifa.net/players/244/622/19_120.png
244624,CM,21,6/2/1997,176,68,53,La Liga,452,SUB,,,,,17,https://cdn.sofifa.net/players/244/624/19_120.png
244625,RB,20,1/26/1998,175,68,53,La Liga,452,SUB,,,,,14,https://cdn.sofifa.net/players/244/625/19_120.png
244675,"CM, CAM",18,4/25/2000,188,73,53,La Liga,448,RES,,,,,18,https://cdn.sofifa.net/players/244/675/19_120.png
244685,ST,20,1/22/1998,182,78,308,Liga Portugal,236,SUB,,,,,18,https://cdn.sofifa.net/players/244/685/19_120.png
244756,ST,26,3/5/1992,188,78,4,Jupiler Pro League,2007,ST,,,,"Beat Offside Trap, Finesse Shot",14,https://cdn.sofifa.net/players/244/756/19_120.png
244960,CM,21,4/19/1997,174,66,308,Liga Portugal,236,RES,,,,,15,https://cdn.sofifa.net/players/244/960/19_120.png
244963,CB,22,3/26/1996,193,85,308,Liga Portugal,1900,SUB,,,#Strength,,14,https://cdn.sofifa.net/players/244/963/19_120.png
245263,"ST, RW",23,12/25/1994,178,64,308,Liga Portugal,1438,SUB,,,,,15,https://cdn.sofifa.net/players/245/263/19_120.png
245528,ST,23,12/19/1994,185,80,54,La Liga 2,472,RES,,,,,17,https://cdn.sofifa.net/players/245/528/19_120.png
45104,ST,33,1/31/1985,186,89,66,Ekstraklasa,110746,SUB,,,,"Diver, Avoids Using Weaker Foot, Power Header, Target Forward",18,https://cdn.sofifa.net/players/045/104/19_120.png
49589,CB,34,7/8/1983,183,75,56,Allsvenskan,700,SUB,,,,"Injury Prone, Dives Into Tackles (AI), Long Passer (AI)",17,https://cdn.sofifa.net/players/049/589/19_120.png
51159,"LM, RM, CAM",36,5/26/1982,175,72,189,Super League,1715,RES,,,,Finesse Shot,15,https://cdn.sofifa.net/players/051/159/19_120.png
52491,GK,38,5/10/1980,189,87,41,Eliteserien,922,GK,,,,"Puncher, Cautious With Crosses",65,https://cdn.sofifa.net/players/052/491/19_120.png
53655,ST,36,5/7/1982,190,89,349,J-League,112444,SUB,,,,"Diver, Selfish, Power Header, Target Forward",18,https://cdn.sofifa.net/players/053/655/19_120.png
53736,GK,33,8/22/1984,183,74,14,Championship,88,GK,,,,Injury Prone,65,https://cdn.sofifa.net/players/053/736/19_120.png
53741,LM,31,4/2/1987,175,66,61,League Two,143,RW,,,,"Flair, Technical Dribbler (AI)",16,https://cdn.sofifa.net/players/053/741/19_120.png
101488,GK,34,8/1/1983,187,89,20,2. Bundesliga,506,SUB,,,,,65,https://cdn.sofifa.net/players/101/488/19_120.png
110680,"RB, CB",36,3/10/1982,180,74,54,La Liga 2,453,RCB,,,,,18,https://cdn.sofifa.net/players/110/680/19_120.png
116314,GK,32,1/22/1986,188,86,14,Championship,97,SUB,,,,,65,https://cdn.sofifa.net/players/116/314/19_120.png
118646,"ST, LM, RM",33,1/24/1985,178,67,60,League One,1955,LS,,,,"Flair, Playmaker (AI), Chip Shot (AI), Technical Dribbler (AI)",17,https://cdn.sofifa.net/players/118/646/19_120.png
119233,RB,35,2/18/1983,180,74,39,Major League Soccer,111138,SUB,,,,"Injury Prone, Dives Into Tackles (AI)",18,https://cdn.sofifa.net/players/119/233/19_120.png
128529,GK,32,6/23/1986,194,85,68,Super Lig,113142,SUB,,,,Avoids Using Weaker Foot,65,https://cdn.sofifa.net/players/128/529/19_120.png
136601,GK,38,10/11/1979,189,81,83,K League 1,1473,SUB,,,,,65,https://cdn.sofifa.net/players/136/601/19_120.png
137510,"LB, CB",33,11/2/1984,188,77,10,Eredivisie,1909,SUB,,,,Injury Prone,15,https://cdn.sofifa.net/players/137/510/19_120.png
137686,"CAM, LM, ST",35,9/14/1982,173,68,10,Eredivisie,1971,SUB,,,,"Selfish, Flair, Long Shot Taker (AI)",15,https://cdn.sofifa.net/players/137/686/19_120.png
138390,"CDM, CM",34,12/13/1983,176,77,60,League One,1929,CDM,,,,"Long Passer (AI), Team Player, Set Play Specialist",19,https://cdn.sofifa.net/players/138/390/19_120.png
139213,GK,38,7/21/1979,182,74,341,Liga MX,111678,SUB,,,,,65,https://cdn.sofifa.net/players/139/213/19_120.png
139927,CB,36,2/9/1982,187,81,2012,Super League,112977,SUB,,,,"Long Passer (AI), Power Header",15,https://cdn.sofifa.net/players/139/927/19_120.png
140180,"CDM, CM",39,4/5/1979,173,72,349,J-League,101147,SUB,,,,"Leadership, Team Player, Set Play Specialist",15,https://cdn.sofifa.net/players/140/180/19_120.png
140618,"CB, RB, LB",33,11/18/1984,176,73,41,Eliteserien,920,SUB,,,,Power Free-Kick,17,https://cdn.sofifa.net/players/140/618/19_120.png
143107,"CM, CDM",36,9/19/1981,176,72,353,Liga Profesional,111713,RDM,,,,,20,https://cdn.sofifa.net/players/143/107/19_120.png
144415,CDM,36,9/22/1981,176,72,68,Super Lig,101007,SUB,,,,Dives Into Tackles (AI),17,https://cdn.sofifa.net/players/144/415/19_120.png
148720,"CDM, CM",32,7/17/1985,179,71,41,Eliteserien,922,CDM,,,,,18,https://cdn.sofifa.net/players/148/720/19_120.png
149270,"CDM, CM",33,8/14/1984,183,75,351,A-League,111397,RDM,,,,"Leadership, Long Shot Taker (AI)",15,https://cdn.sofifa.net/players/149/270/19_120.png
150657,"CDM, CM",34,4/24/1984,185,77,16,Ligue 1,1816,RES,,,,,20,https://cdn.sofifa.net/players/150/657/19_120.png
155541,CB,33,1/15/1985,187,83,1,Superliga,272,RCB,,,,,16,https://cdn.sofifa.net/players/155/541/19_120.png
155551,LM,33,1/4/1985,193,81,1,Superliga,1446,LF,,,,"Avoids Using Weaker Foot, Beat Offside Trap, Power Header",19,https://cdn.sofifa.net/players/155/551/19_120.png
155980,GK,37,4/6/1981,193,91,319,Fortuna Liga,267,SUB,,,,"Leadership, Puncher, Team Player",65,https://cdn.sofifa.net/players/155/980/19_120.png
155998,GK,33,4/10/1985,184,83,50,Premiership,77,SUB,,,,,65,https://cdn.sofifa.net/players/155/998/19_120.png
156012,"RM, LM",35,1/7/1983,170,70,54,La Liga 2,468,SUB,,,,"Finesse Shot, Flair, Speed Dribbler (AI)",16,https://cdn.sofifa.net/players/156/012/19_120.png
156025,CB,34,5/23/1984,183,80,322,Veikkausliiga,100325,SUB,,,,"Injury Prone, Long Passer (AI)",18,https://cdn.sofifa.net/players/156/025/19_120.png
156321,ST,36,5/10/1982,178,110,60,League One,1933,ST,,,#Strength,"Injury Free, Power Header, Backs Into Player, Target Forward",16,https://cdn.sofifa.net/players/156/321/19_120.png
157168,LB,34,6/22/1984,176,70,54,La Liga 2,468,LB,,,,Injury Free,15,https://cdn.sofifa.net/players/157/168/19_120.png
158676,CM,33,2/24/1985,184,80,1,Superliga,819,SUB,,,,"Long Throw-in, Team Player",19,https://cdn.sofifa.net/players/158/676/19_120.png
